-9.272117994635337146e-02
4.902422050631626005e-02
-8.430981015470774553e-03
2.764200069778184776e+00
-1.943422386224334275e+00
5.872855603977999550e+00
-7.848768259134570463e-03
-9.599373234772066166e-01
1.717868593356217388e-01
-9.588690147571824959e-03
-3.898179759209845496e-01
1.487765863396686358e-02
-4.216929892006002767e-01
