8.000000000000000000e+00
4.700000000000000000e+01
9.000000000000000000e+00
3.800000000000000000e+01
3.000000000000000000e+01
3.600000000000000000e+01
7.000000000000000000e+00
7.000000000000000000e+00
3.400000000000000000e+01
7.000000000000000000e+00
